id,name,price,barcode,stock_quantity,village,category,description
1557,Services (Crop Monitoring),32.0,101553,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1558,Food Items (Crop Monitoring),33.0,101554,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1559,Household Goods (Crop Monitoring),34.0,101555,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1560,Local Produce (Crop Monitoring),35.0,101556,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1561,Handicrafts (Crop Monitoring),36.0,101557,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1562,Services (Crop Monitoring),37.0,101558,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1563,Food Items (Crop Monitoring),38.0,101559,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1564,Household Goods (Crop Monitoring),39.0,101560,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1565,Local Produce (Crop Monitoring),20.0,101561,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1566,Handicrafts (Crop Monitoring),21.0,101562,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1567,Services (Crop Monitoring),22.0,101563,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1568,Food Items (Crop Monitoring),23.0,101564,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1569,Household Goods (Crop Monitoring),24.0,101565,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1570,Local Produce (Crop Monitoring),25.0,101566,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1571,Handicrafts (Crop Monitoring),26.0,101567,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1572,Services (Crop Monitoring),27.0,101568,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1573,Food Items (Crop Monitoring),28.0,101569,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1574,Household Goods (Crop Monitoring),29.0,101570,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1575,Local Produce (Crop Monitoring),30.0,101571,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1576,Handicrafts (Crop Monitoring),31.0,101572,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1577,Services (Crop Monitoring),32.0,101573,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1578,Food Items (Crop Monitoring),33.0,101574,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1579,Household Goods (Crop Monitoring),34.0,101575,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1580,Local Produce (Crop Monitoring),35.0,101576,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1581,Handicrafts (Crop Monitoring),36.0,101577,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1582,Services (Crop Monitoring),37.0,101578,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1583,Food Items (Crop Monitoring),38.0,101579,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1584,Household Goods (Crop Monitoring),39.0,101580,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1585,Local Produce (Water Leak Reporting),20.0,101581,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1586,Handicrafts (Water Leak Reporting),21.0,101582,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1587,Services (Water Leak Reporting),22.0,101583,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1588,Food Items (Water Leak Reporting),23.0,101584,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1589,Household Goods (Water Leak Reporting),24.0,101585,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1590,Local Produce (Water Leak Reporting),25.0,101586,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1591,Handicrafts (Water Leak Reporting),26.0,101587,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1592,Services (Water Leak Reporting),27.0,101588,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1593,Food Items (Water Leak Reporting),28.0,101589,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1594,Household Goods (Water Leak Reporting),29.0,101590,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1595,Local Produce (Water Leak Reporting),30.0,101591,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1596,Handicrafts (Water Leak Reporting),31.0,101592,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1597,Services (Water Leak Reporting),32.0,101593,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1598,Food Items (Water Leak Reporting),33.0,101594,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1599,Household Goods (Water Leak Reporting),34.0,101595,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1600,Local Produce (Water Leak Reporting),35.0,101596,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1601,Handicrafts (Water Leak Reporting),36.0,101597,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1602,Services (Water Leak Reporting),37.0,101598,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1603,Food Items (Water Leak Reporting),38.0,101599,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1604,Household Goods (Water Leak Reporting),39.0,101600,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1605,Local Produce (Local Survey),20.0,101601,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1606,Handicrafts (Local Survey),21.0,101602,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1607,Services (Local Survey),22.0,101603,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1608,Food Items (Local Survey),23.0,101604,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1609,Household Goods (Local Survey),24.0,101605,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1610,Local Produce (Local Survey),25.0,101606,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1611,Handicrafts (Local Survey),26.0,101607,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1612,Services (Local Survey),27.0,101608,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1613,Food Items (Local Survey),28.0,101609,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1614,Household Goods (Local Survey),29.0,101610,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1615,Local Produce (Local Survey),30.0,101611,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1616,Handicrafts (Local Survey),31.0,101612,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1617,Services (Local Survey),32.0,101613,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1618,Food Items (Local Survey),33.0,101614,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1619,Household Goods (Local Survey),34.0,101615,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1620,Local Produce (Local Survey),35.0,101616,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1621,Handicrafts (Local Survey),36.0,101617,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1622,Services (Local Survey),37.0,101618,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1623,Food Items (Local Survey),38.0,101619,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1624,Household Goods (Local Survey),39.0,101620,2,Local Survey,Agriculture,Available in Local Survey. Population: 1000
1625,Local Produce (Street Cleaning),20.0,101621,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1626,Handicrafts (Street Cleaning),21.0,101622,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1627,Services (Street Cleaning),22.0,101623,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1628,Food Items (Street Cleaning),23.0,101624,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1629,Household Goods (Street Cleaning),24.0,101625,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1630,Local Produce (Street Cleaning),25.0,101626,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1631,Handicrafts (Street Cleaning),26.0,101627,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1632,Services (Street Cleaning),27.0,101628,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1633,Food Items (Street Cleaning),28.0,101629,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1634,Household Goods (Street Cleaning),29.0,101630,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1635,Local Produce (Street Cleaning),30.0,101631,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1636,Handicrafts (Street Cleaning),31.0,101632,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1637,Services (Street Cleaning),32.0,101633,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1638,Food Items (Street Cleaning),33.0,101634,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1639,Household Goods (Street Cleaning),34.0,101635,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1640,Local Produce (Street Cleaning),35.0,101636,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1641,Handicrafts (Street Cleaning),36.0,101637,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1642,Services (Street Cleaning),37.0,101638,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1643,Food Items (Street Cleaning),38.0,101639,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1644,Household Goods (Street Cleaning),39.0,101640,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1645,Local Produce (Crop Monitoring),20.0,101641,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1646,Handicrafts (Crop Monitoring),21.0,101642,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1647,Services (Crop Monitoring),22.0,101643,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1648,Food Items (Crop Monitoring),23.0,101644,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1649,Household Goods (Crop Monitoring),24.0,101645,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1650,Local Produce (Crop Monitoring),25.0,101646,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1651,Handicrafts (Crop Monitoring),26.0,101647,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1652,Services (Crop Monitoring),27.0,101648,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1653,Food Items (Crop Monitoring),28.0,101649,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1654,Household Goods (Crop Monitoring),29.0,101650,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1655,Local Produce (Crop Monitoring),30.0,101651,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1656,Handicrafts (Crop Monitoring),31.0,101652,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1657,Services (Crop Monitoring),32.0,101653,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1658,Food Items (Crop Monitoring),33.0,101654,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1659,Household Goods (Crop Monitoring),34.0,101655,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1660,Local Produce (Crop Monitoring),35.0,101656,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1661,Handicrafts (Crop Monitoring),36.0,101657,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1662,Services (Crop Monitoring),37.0,101658,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1663,Food Items (Crop Monitoring),38.0,101659,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1664,Household Goods (Crop Monitoring),39.0,101660,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1665,Local Produce (Street Cleaning),20.0,101661,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1666,Handicrafts (Street Cleaning),21.0,101662,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1667,Services (Street Cleaning),22.0,101663,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1668,Food Items (Street Cleaning),23.0,101664,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1669,Household Goods (Street Cleaning),24.0,101665,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1670,Local Produce (Street Cleaning),25.0,101666,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1671,Handicrafts (Street Cleaning),26.0,101667,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1672,Services (Street Cleaning),27.0,101668,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1673,Food Items (Street Cleaning),28.0,101669,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1674,Household Goods (Street Cleaning),29.0,101670,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1675,Local Produce (Street Cleaning),30.0,101671,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1676,Handicrafts (Street Cleaning),31.0,101672,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1677,Services (Street Cleaning),32.0,101673,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1678,Food Items (Street Cleaning),33.0,101674,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1679,Household Goods (Street Cleaning),34.0,101675,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1680,Local Produce (Street Cleaning),35.0,101676,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1681,Handicrafts (Street Cleaning),36.0,101677,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1682,Services (Street Cleaning),37.0,101678,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1683,Food Items (Street Cleaning),38.0,101679,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1684,Household Goods (Street Cleaning),39.0,101680,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1685,Local Produce (Crop Monitoring),20.0,101681,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1686,Handicrafts (Crop Monitoring),21.0,101682,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1687,Services (Crop Monitoring),22.0,101683,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1688,Food Items (Crop Monitoring),23.0,101684,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1689,Household Goods (Crop Monitoring),24.0,101685,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1690,Local Produce (Crop Monitoring),25.0,101686,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1691,Handicrafts (Crop Monitoring),26.0,101687,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1692,Services (Crop Monitoring),27.0,101688,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1693,Food Items (Crop Monitoring),28.0,101689,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1694,Household Goods (Crop Monitoring),29.0,101690,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1695,Local Produce (Crop Monitoring),30.0,101691,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1696,Handicrafts (Crop Monitoring),31.0,101692,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1697,Services (Crop Monitoring),32.0,101693,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1698,Food Items (Crop Monitoring),33.0,101694,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1699,Household Goods (Crop Monitoring),34.0,101695,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1700,Local Produce (Crop Monitoring),35.0,101696,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1701,Handicrafts (Crop Monitoring),36.0,101697,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1702,Services (Crop Monitoring),37.0,101698,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1703,Food Items (Crop Monitoring),38.0,101699,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1704,Household Goods (Crop Monitoring),39.0,101700,2,Crop Monitoring,Agriculture,Available in Crop Monitoring. Population: 1000
1705,Local Produce (Delivery Assistance),20.0,101701,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1706,Handicrafts (Delivery Assistance),21.0,101702,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1707,Services (Delivery Assistance),22.0,101703,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1708,Food Items (Delivery Assistance),23.0,101704,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1709,Household Goods (Delivery Assistance),24.0,101705,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1710,Local Produce (Delivery Assistance),25.0,101706,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1711,Handicrafts (Delivery Assistance),26.0,101707,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1712,Services (Delivery Assistance),27.0,101708,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1713,Food Items (Delivery Assistance),28.0,101709,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1714,Household Goods (Delivery Assistance),29.0,101710,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1715,Local Produce (Delivery Assistance),30.0,101711,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1716,Handicrafts (Delivery Assistance),31.0,101712,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1717,Services (Delivery Assistance),32.0,101713,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1718,Food Items (Delivery Assistance),33.0,101714,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1719,Household Goods (Delivery Assistance),34.0,101715,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1720,Local Produce (Delivery Assistance),35.0,101716,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1721,Handicrafts (Delivery Assistance),36.0,101717,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1722,Services (Delivery Assistance),37.0,101718,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1723,Food Items (Delivery Assistance),38.0,101719,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1724,Household Goods (Delivery Assistance),39.0,101720,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1725,Local Produce (Water Leak Reporting),20.0,101721,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1726,Handicrafts (Water Leak Reporting),21.0,101722,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1727,Services (Water Leak Reporting),22.0,101723,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1728,Food Items (Water Leak Reporting),23.0,101724,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1729,Household Goods (Water Leak Reporting),24.0,101725,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1730,Local Produce (Water Leak Reporting),25.0,101726,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1731,Handicrafts (Water Leak Reporting),26.0,101727,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1732,Services (Water Leak Reporting),27.0,101728,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1733,Food Items (Water Leak Reporting),28.0,101729,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1734,Household Goods (Water Leak Reporting),29.0,101730,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1735,Local Produce (Water Leak Reporting),30.0,101731,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1736,Handicrafts (Water Leak Reporting),31.0,101732,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1737,Services (Water Leak Reporting),32.0,101733,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1738,Food Items (Water Leak Reporting),33.0,101734,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1739,Household Goods (Water Leak Reporting),34.0,101735,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1740,Local Produce (Water Leak Reporting),35.0,101736,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1741,Handicrafts (Water Leak Reporting),36.0,101737,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1742,Services (Water Leak Reporting),37.0,101738,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1743,Food Items (Water Leak Reporting),38.0,101739,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1744,Household Goods (Water Leak Reporting),39.0,101740,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1745,Local Produce (Delivery Assistance),20.0,101741,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1746,Handicrafts (Delivery Assistance),21.0,101742,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1747,Services (Delivery Assistance),22.0,101743,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1748,Food Items (Delivery Assistance),23.0,101744,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1749,Household Goods (Delivery Assistance),24.0,101745,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1750,Local Produce (Delivery Assistance),25.0,101746,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1751,Handicrafts (Delivery Assistance),26.0,101747,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1752,Services (Delivery Assistance),27.0,101748,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1753,Food Items (Delivery Assistance),28.0,101749,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1754,Household Goods (Delivery Assistance),29.0,101750,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1755,Local Produce (Delivery Assistance),30.0,101751,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1756,Handicrafts (Delivery Assistance),31.0,101752,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1757,Services (Delivery Assistance),32.0,101753,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1758,Food Items (Delivery Assistance),33.0,101754,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1759,Household Goods (Delivery Assistance),34.0,101755,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1760,Local Produce (Delivery Assistance),35.0,101756,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1761,Handicrafts (Delivery Assistance),36.0,101757,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1762,Services (Delivery Assistance),37.0,101758,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1763,Food Items (Delivery Assistance),38.0,101759,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1764,Household Goods (Delivery Assistance),39.0,101760,2,Delivery Assistance,Agriculture,Available in Delivery Assistance. Population: 1000
1765,Local Produce (Street Cleaning),20.0,101761,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1766,Handicrafts (Street Cleaning),21.0,101762,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1767,Services (Street Cleaning),22.0,101763,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1768,Food Items (Street Cleaning),23.0,101764,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1769,Household Goods (Street Cleaning),24.0,101765,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1770,Local Produce (Street Cleaning),25.0,101766,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1771,Handicrafts (Street Cleaning),26.0,101767,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1772,Services (Street Cleaning),27.0,101768,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1773,Food Items (Street Cleaning),28.0,101769,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1774,Household Goods (Street Cleaning),29.0,101770,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1775,Local Produce (Street Cleaning),30.0,101771,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1776,Handicrafts (Street Cleaning),31.0,101772,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1777,Services (Street Cleaning),32.0,101773,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1778,Food Items (Street Cleaning),33.0,101774,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1779,Household Goods (Street Cleaning),34.0,101775,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1780,Local Produce (Street Cleaning),35.0,101776,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1781,Handicrafts (Street Cleaning),36.0,101777,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1782,Services (Street Cleaning),37.0,101778,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1783,Food Items (Street Cleaning),38.0,101779,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1784,Household Goods (Street Cleaning),39.0,101780,2,Street Cleaning,Agriculture,Available in Street Cleaning. Population: 1000
1785,Local Produce (Water Leak Reporting),20.0,101781,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1786,Handicrafts (Water Leak Reporting),21.0,101782,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1787,Services (Water Leak Reporting),22.0,101783,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1788,Food Items (Water Leak Reporting),23.0,101784,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1789,Household Goods (Water Leak Reporting),24.0,101785,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1790,Local Produce (Water Leak Reporting),25.0,101786,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
1791,Handicrafts (Water Leak Reporting),26.0,101787,2,Water Leak Reporting,Agriculture,Available in Water Leak Reporting. Population: 1000
